"COD_LOCAL","COD_PLU","DAT_DIA_CALEND","QTD_VENDA_PREVISAO_SISTEMA"
2435,280884,2019-07-15,0.0549
1738,61179,2019-07-14,0.6339
1717,54300,2019-07-14,0.0062
2435,335751,2019-07-14,0.2419
1341,417495,2019-07-15,0.0016
2435,473170,2019-07-15,0.0847
1341,120975,2019-07-14,2.2274
1341,11099,2019-07-14,0.2279
1717,417389,2019-07-15,2.3002
1738,40259,2019-07-14,0.3756
1717,448284,2019-07-15,0.1777
1302,63906,2019-07-14,1.3309
1717,56854,2019-07-13,1.0592
1302,65795,2019-07-15,3.5739
2435,345668,2019-07-14,0
1341,11068,2019-07-14,0.6774
1302,465861,2019-07-14,1.0773
1717,263986,2019-07-13,1.5673
2435,82587,2019-07-14,0.0775
1717,16339,2019-07-15,1.4002
1302,277,2019-07-14,0.8948
1302,66389,2019-07-14,5.6463
1341,16759,2019-07-15,9.2071
1738,435994,2019-07-14,5e-04
1717,280822,2019-07-15,0.2961
1341,82587,2019-07-14,0
1302,97314,2019-07-14,0.0019
1341,119948,2019-07-15,0.0252
1341,12775,2019-07-15,5.4656
1302,15059,2019-07-15,0.8021
1717,3440087,2019-07-14,95.5539
1738,140195,2019-07-15,0.4751
1738,131124,2019-07-13,2.6376
1717,435994,2019-07-14,0.4218
1729,263733,2019-07-15,0.2767
2435,321075,2019-07-14,0.1657
2435,280822,2019-07-15,0.0406
1738,52542,2019-07-15,4.4058
1717,54003,2019-07-14,2.3333
2435,51705,2019-07-15,1.5748
1302,209366,2019-07-14,12.4136
1341,34500,2019-07-14,5.2778
1738,44912,2019-07-15,12.4567
1302,119993,2019-07-15,0.6163
2435,25645,2019-07-14,0.5917
1717,280877,2019-07-15,0.0938
2435,473149,2019-07-15,0
1738,77224,2019-07-14,2.64
1341,12614,2019-07-15,0.326
1302,465823,2019-07-15,0.1351
2435,46060,2019-07-15,0.4512
1738,471114,2019-07-14,1.4743
1341,88718,2019-07-14,8e-04
2435,435994,2019-07-14,0.0918
1729,466776,2019-07-13,0.9697
1302,71727,2019-07-14,0
1302,37341,2019-07-15,0.8454
1302,59985,2019-07-14,6.8299
1302,439626,2019-07-15,1.95
1341,468602,2019-07-13,2.669
1302,802,2019-07-15,0.4831
1729,1250,2019-07-15,0.1537
1729,65795,2019-07-15,1.0838
2435,19095,2019-07-15,0.2299
1341,52955,2019-07-14,0.3344
1738,11945,2019-07-15,0.2965
1302,10191,2019-07-15,5.2194
2435,472166,2019-07-14,1.7238
1717,376,2019-07-15,4.345
1341,140195,2019-07-14,3.3604
2435,59985,2019-07-14,0.1045
2435,473156,2019-07-14,0.3488
2435,826,2019-07-15,0.1608
1729,441148,2019-07-14,0.3111
1302,826,2019-07-13,3.1174
1717,473156,2019-07-15,0.3525
2435,447713,2019-07-14,0.0863
1341,51705,2019-07-15,0.513
2435,131124,2019-07-14,1.0228
1302,28202,2019-07-15,2.5895
1302,23986,2019-07-15,0.1989
1341,28202,2019-07-14,0.7821
1341,46060,2019-07-15,1.1948
1717,49771,2019-07-14,4.477
1341,9430,2019-07-15,2.2784
1729,6668,2019-07-15,1.4304
1729,4820833,2019-07-14,9.9334
1302,121507,2019-07-13,1.1397
1729,34500,2019-07-14,31.4596
1302,216944,2019-07-13,0.2007
2435,995795,2019-07-15,1.7767
1729,18449,2019-07-15,3.0632
1729,335751,2019-07-15,0.0879
1341,77521,2019-07-14,1.3277
1738,150903,2019-07-14,0.2355
1717,417433,2019-07-15,3.3675
1738,442961,2019-07-14,1.0585
1738,73486,2019-07-14,0.5792
1341,35392,2019-07-15,0.9592
1717,34500,2019-07-15,4.9495
1729,73486,2019-07-14,0.1348
1717,471053,2019-07-14,3.0068
1341,85601,2019-07-14,0.181
1341,52559,2019-07-14,0.0013
1302,32704,2019-07-14,0.4373
1302,244466,2019-07-15,1.3081
1717,3440018,2019-07-15,4.1089
1729,11068,2019-07-14,1.1258
2435,92388,2019-07-15,0.4184
1738,802,2019-07-15,0.0632
1729,67263,2019-07-14,0.8678
2435,1915,2019-07-15,1.0411
1738,4820826,2019-07-15,12.2491
1302,444,2019-07-13,0.1621
1729,12775,2019-07-13,3.0182
1341,24297,2019-07-14,0.7909
2435,54690,2019-07-14,0.0022
1717,472906,2019-07-13,4.8665
1717,10993,2019-07-14,0.0189
1717,62800,2019-07-13,1.7241
2435,77224,2019-07-15,0.001
1717,140584,2019-07-15,0.2186
2435,44349,2019-07-14,0.087
1302,465786,2019-07-13,27.4853
1302,440837,2019-07-14,2.6095
1738,314367,2019-07-15,2.9219
1717,15417,2019-07-15,0.6242
2435,40259,2019-07-14,0.1696
1738,826,2019-07-14,0.3401
1341,25188,2019-07-15,0.8253
1738,76395,2019-07-15,0.163
1302,74667,2019-07-14,4.3557
2435,161091,2019-07-13,0.1482
1302,46510,2019-07-15,2.2357
1738,34500,2019-07-15,3.6907
1302,1391831,2019-07-15,0.0368
1729,442961,2019-07-14,0.3894
1717,8440,2019-07-14,0.745
1717,472166,2019-07-14,2.1808
2435,345538,2019-07-15,0.0026
1341,471138,2019-07-15,1.4269
2435,472173,2019-07-15,0.6272
2435,73318,2019-07-15,0.2048
1341,465816,2019-07-15,0.1405
1341,18449,2019-07-15,4e-04
1302,115582,2019-07-15,0.1418
2435,68949,2019-07-14,0.0081
1302,280860,2019-07-15,0.9084
1302,901,2019-07-15,0.3312
1717,12997,2019-07-15,0.4523
1738,83379,2019-07-15,0.0054
1341,77231,2019-07-14,0.0278
1738,441315,2019-07-15,0.2995
1341,280877,2019-07-15,0.105
1302,16087,2019-07-14,4.0021
1729,32537,2019-07-15,0.53
1717,1298,2019-07-15,0.2333
1302,61179,2019-07-15,5.9998
2435,15059,2019-07-15,2.0617
2435,3212028,2019-07-15,0.0021
1341,63173,2019-07-15,3.1093
1302,181860,2019-07-15,1.2381
1341,6668,2019-07-15,3.1048
2435,472630,2019-07-15,0.0196
1738,9638,2019-07-15,0.4058
1717,472807,2019-07-15,1.909
1341,1733402,2019-07-13,5.4988
2435,12768,2019-07-14,0.5836
1341,66068,2019-07-15,0.2683
1302,60066,2019-07-15,0.2469
1341,483964,2019-07-15,0.441
1738,335751,2019-07-15,5e-04
1717,345989,2019-07-14,0.2233
1341,30533,2019-07-15,0.1817
1302,73127,2019-07-15,6e-04
1302,105491,2019-07-14,1.3752
1729,471121,2019-07-15,2.5117
2435,12614,2019-07-15,0.2574
2435,1809,2019-07-14,0.5067
1738,36559,2019-07-15,0.063
1717,331715,2019-07-15,0.6362
1729,86103,2019-07-15,0.0594
1302,25188,2019-07-15,5.5257
2435,473095,2019-07-15,0.7312
1738,12768,2019-07-15,0.1226
1729,244466,2019-07-14,0.3706
1717,995795,2019-07-14,7.4016
1341,441384,2019-07-15,0.0166
1341,10993,2019-07-14,1.1187
1341,119979,2019-07-15,0.0517
1341,120005,2019-07-15,0.3233
1302,76869,2019-07-14,4.8875
1302,98113,2019-07-15,0.6364
2435,472715,2019-07-13,0.0034
1341,473248,2019-07-15,1.0009
2435,472562,2019-07-15,0.0684
1302,150927,2019-07-15,0.5807
1341,441377,2019-07-15,0.4771
1302,483964,2019-07-14,1.6497
2435,46503,2019-07-15,7e-04
1341,244640,2019-07-15,1.7189
1341,5350490,2019-07-15,1e-04
1341,489584,2019-07-15,0.1592
1717,209366,2019-07-14,9.8864
1341,494595,2019-07-15,0.0043
1729,61315,2019-07-15,0.0177
1717,61315,2019-07-15,3.6405
2435,15417,2019-07-14,0.6464
2435,473163,2019-07-14,0
1302,10238,2019-07-15,0.161
1302,471121,2019-07-14,2.8961
1302,995795,2019-07-15,0.078
1302,52542,2019-07-15,13.8725
1717,69045,2019-07-15,0.0027
1341,66860,2019-07-15,0.503
1729,10238,2019-07-14,0.0071
2435,287739,2019-07-15,0.6437
1738,465830,2019-07-15,0.4085
1341,72250,2019-07-13,0.0024
1738,18715,2019-07-14,3.2915
2435,94740,2019-07-13,0.4611
1729,444,2019-07-15,0.0697
1717,1573954,2019-07-15,1.6061
1717,473170,2019-07-15,0.0314
1302,465854,2019-07-14,13.5981
1302,68765,2019-07-14,27.1362
2435,16087,2019-07-14,0.4878
1717,447713,2019-07-14,0.5725
1729,37051,2019-07-15,0.0054
2435,1110869,2019-07-15,1.2612
1717,1335,2019-07-15,0.0112
1302,120036,2019-07-14,0.1332
1341,12249,2019-07-15,2.9262
2435,63173,2019-07-15,4.7911
1738,95877,2019-07-15,1.6806
1341,36559,2019-07-15,0.1724
1717,63173,2019-07-15,11.647
1341,119993,2019-07-14,0.0307
2435,57288,2019-07-15,0.2215
1717,378055,2019-07-15,0.2154
1738,1733402,2019-07-14,6.9945
1738,1311,2019-07-15,7.7218
1717,52375,2019-07-15,1.8734
1738,52924,2019-07-14,1.1242
1717,473064,2019-07-14,0.1153
1341,57288,2019-07-15,0.2127
1341,42338,2019-07-15,0.1506
1738,102100,2019-07-14,2.198
1717,78788,2019-07-15,0.9823
1717,440837,2019-07-13,0.0465
2435,74209,2019-07-15,0.048
1341,120036,2019-07-15,0.0253
1717,61643,2019-07-15,1.8248
1341,440837,2019-07-13,4.471
1717,18715,2019-07-15,1.5403
1717,73653,2019-07-15,1.2895
2435,471121,2019-07-15,1.0032
1302,473217,2019-07-14,1.0655
1717,75183,2019-07-14,0.6775
1302,82587,2019-07-15,0.406
1302,40372,2019-07-15,2.9043
1729,421935,2019-07-15,103.792
1302,331623,2019-07-14,0.1287
1738,105491,2019-07-15,0.2893
1341,888,2019-07-15,7.0082
1341,263986,2019-07-15,1.1047
1341,476140,2019-07-15,0.0082
1302,34500,2019-07-14,7.5527
1717,54270,2019-07-15,0.0234
1302,63210,2019-07-15,2.9762
1341,466776,2019-07-15,1.3746
1717,77392,2019-07-15,0.3814
1302,73486,2019-07-15,0.697
1717,471114,2019-07-15,1.0703
2435,97314,2019-07-15,0.3141
1717,12768,2019-07-14,0.4695
2435,46930,2019-07-15,0.239
1717,414630,2019-07-15,0.193
1341,418492,2019-07-15,1.5843
1729,132145,2019-07-14,10.5783
1302,18449,2019-07-15,0.1821
1738,32155,2019-07-14,1.6768
1738,441209,2019-07-15,5.2736
1341,16926,2019-07-15,0.1342
1302,32155,2019-07-15,7.0531
1738,216944,2019-07-15,0.1123
1717,36559,2019-07-15,1.1684
1302,80132,2019-07-13,0.2272
1738,209366,2019-07-14,6.3492
1729,83478,2019-07-15,0
1302,464536,2019-07-14,5.1083
2435,42659,2019-07-15,0.9996
1341,471145,2019-07-14,0.1107
1341,92388,2019-07-14,0.7466
1341,63357,2019-07-15,1.802
1717,47197,2019-07-15,0.7936
1738,303040,2019-07-14,0.0788
1717,59985,2019-07-14,3.9807
1717,74667,2019-07-15,0
2435,143745,2019-07-14,17.3987
1717,73318,2019-07-15,1.9174
1341,62572,2019-07-14,5.7472
1717,1250,2019-07-14,0.4392
1738,263382,2019-07-14,0.012
1341,44189,2019-07-15,0.0399
1302,1304,2019-07-14,0.3618
1341,97314,2019-07-15,0.009
1729,144919,2019-07-15,5e-04
1738,65795,2019-07-14,1.5214
1738,83478,2019-07-14,0.3229
1729,32704,2019-07-14,0.1597
1302,348270,2019-07-15,0.1985
1729,4820826,2019-07-15,8.6686
2435,25331,2019-07-14,0.11
1341,420,2019-07-15,0.1311
2435,216944,2019-07-13,0.0703
1738,66860,2019-07-14,0.6461
1738,143745,2019-07-13,17.2645
1341,465632,2019-07-15,0.1433
1729,15417,2019-07-14,0.1696
1341,42659,2019-07-14,4.1165
1302,345538,2019-07-14,1.5357
1302,536,2019-07-15,0.0396
1738,466776,2019-07-14,3.9038
1738,18449,2019-07-15,0.0482
1729,59985,2019-07-15,12.7634
1729,32155,2019-07-15,0.4308
1738,441148,2019-07-14,0.5754
1341,465830,2019-07-14,4.593
1341,95877,2019-07-15,4.1494
1729,209366,2019-07-14,4.0924
1729,826,2019-07-14,0.388
2435,95389,2019-07-15,0.0017
1302,465960,2019-07-15,0.3002
1729,42659,2019-07-14,6.2507
1738,128728,2019-07-15,0.1674
1717,74896,2019-07-14,0.3342
1302,55635,2019-07-15,0.0068
1729,1335,2019-07-13,2.2673
1717,140652,2019-07-15,0.139
1302,303057,2019-07-14,6.7315
2435,62572,2019-07-14,1.8997
1302,92326,2019-07-15,21.4495
1341,244466,2019-07-15,0.7269
1341,8440,2019-07-14,0.3823
1738,41041,2019-07-15,0.1228
1341,54300,2019-07-15,0.0212
1738,77392,2019-07-14,2.5923
1717,44349,2019-07-15,1.8927
1341,473330,2019-07-15,1.0149
1729,15035,2019-07-15,0.2858
1341,92326,2019-07-15,10.8146
1341,280884,2019-07-15,0.188
1738,79389,2019-07-14,0.8514
1717,16926,2019-07-15,3.1501
1341,15417,2019-07-15,0.6455
1341,9201,2019-07-15,1.3947
1302,79815,2019-07-14,1.9357
1302,888,2019-07-15,9.6227
2435,209366,2019-07-14,0.0251
2435,3440018,2019-07-15,1.0513
2435,417495,2019-07-15,1.3013
1341,143745,2019-07-15,7.5722
1738,70942,2019-07-15,0.1785
1738,44189,2019-07-15,0.1425
1302,287944,2019-07-13,0.1414
1729,54294,2019-07-14,0.2006
1302,303040,2019-07-15,0.8721
1302,102162,2019-07-14,0.0027
2435,476645,2019-07-15,0.0057
1302,46503,2019-07-14,0.0445
1717,6668,2019-07-15,3.6991
1302,216760,2019-07-15,0
2435,28202,2019-07-15,1.5774
1738,60066,2019-07-14,0.9564
2435,76395,2019-07-14,0.0705
1729,994996,2019-07-15,9.5642
1302,418492,2019-07-14,1.8136
1302,441360,2019-07-15,0.0425
1302,61643,2019-07-14,0.353
1717,30533,2019-07-14,1.9238
1717,15035,2019-07-14,11.8587
1341,142724,2019-07-15,0.6419
1717,472197,2019-07-14,1.0621
1302,12249,2019-07-15,4.7081
1729,87247,2019-07-15,1.7587
1717,341257,2019-07-14,0.8294
1302,314367,2019-07-14,13.4936
1302,80347,2019-07-14,0.1992
2435,12010,2019-07-15,3.0079
1341,995795,2019-07-15,0.0074
1729,5951,2019-07-14,1.8981
1738,80347,2019-07-15,0
1341,465717,2019-07-13,5.3436
1738,12614,2019-07-14,0.7948
2435,994996,2019-07-13,1.2064
1717,92326,2019-07-15,6.6438
1729,441315,2019-07-14,0.3033
1302,476171,2019-07-14,4e-04
1341,44349,2019-07-14,3.1095
1738,143981,2019-07-15,0.1082
1341,287944,2019-07-14,0.037
1341,441360,2019-07-15,0.1459
1729,998734,2019-07-15,0.0019
1302,143745,2019-07-15,7.443
1729,472807,2019-07-14,0.2855
1302,120098,2019-07-14,0.8961
1717,19095,2019-07-14,0.4787
1341,418614,2019-07-14,0.2897
1341,376,2019-07-15,0.1149
1341,465656,2019-07-15,6.4631
1341,4820826,2019-07-14,13.8041
1729,36559,2019-07-15,0.7246
1302,473293,2019-07-14,0.0529
1302,12997,2019-07-15,0.9088
1717,76395,2019-07-13,0.0065
1729,76395,2019-07-15,0.0556
2435,216760,2019-07-14,0.0565
1302,617987,2019-07-14,0.1452
1302,15035,2019-07-15,1.8624
1717,13116,2019-07-15,3.4389
1341,63210,2019-07-14,4.7343
1302,49771,2019-07-15,0.5073
2435,30533,2019-07-15,0.3906
2435,448284,2019-07-14,0.027
1717,89586,2019-07-15,0.1558
2435,84987,2019-07-15,0.0312
1717,287944,2019-07-15,0.0697
1738,378055,2019-07-15,1.3248
1302,115643,2019-07-15,1.3006
1729,143745,2019-07-14,8.8989
1717,25812,2019-07-15,0.2223
2435,80347,2019-07-15,0.1594
2435,12249,2019-07-15,2.6836
1729,12010,2019-07-14,0.9396
1717,74612,2019-07-15,0.6469
2435,617987,2019-07-14,0.0912
1302,139465,2019-07-15,3.5618
2435,19934,2019-07-15,0.0716
1717,77231,2019-07-15,1.6482
1302,440332,2019-07-15,0.4541
1341,1304,2019-07-15,0.0864
1717,473057,2019-07-14,2.8092
1341,901,2019-07-14,0.2895
1729,25645,2019-07-15,0.2714
1717,871099,2019-07-15,1.8069
2435,75183,2019-07-15,0.3107
1729,441162,2019-07-14,0.3352
1302,54270,2019-07-15,0.1088
1302,418614,2019-07-15,0.3132
2435,4869092,2019-07-15,0.9358
1302,25645,2019-07-14,1.1436
1341,32537,2019-07-14,0.0229
1729,62572,2019-07-15,3.3463
2435,36559,2019-07-14,0.0203
1302,435994,2019-07-15,0.2278
1302,465632,2019-07-14,0.3355
2435,378055,2019-07-14,0.1082
1717,400947,2019-07-14,0.0242
2435,737272,2019-07-15,0.8043
1729,44912,2019-07-14,14.9176
1341,441209,2019-07-15,1.0476
1302,54690,2019-07-15,0.5151
1341,54003,2019-07-14,1.001
1729,79389,2019-07-14,1.4291
2435,34500,2019-07-14,1.3998
1738,23986,2019-07-15,0.015
1729,16339,2019-07-15,8.0235
1341,473323,2019-07-15,0.793
1729,128728,2019-07-15,0.092
2435,871099,2019-07-13,0.5263
1738,471145,2019-07-14,0.4263
1341,79389,2019-07-14,1.2028
1717,8280,2019-07-15,4.3692
1302,4869092,2019-07-14,3e-04
2435,417389,2019-07-14,1.0408
1302,376,2019-07-14,6.5577
1302,10528,2019-07-15,4.7704
2435,471138,2019-07-14,0.7018
1302,19934,2019-07-15,0.97
1341,364010,2019-07-15,0.1466
1302,89586,2019-07-15,6.5974
1302,1281,2019-07-14,2.4274
2435,71727,2019-07-14,0.0052
1302,51705,2019-07-14,2.2551
1341,465823,2019-07-14,2.28
1341,789,2019-07-15,8.6717
1341,378055,2019-07-15,1.4533
1738,6668,2019-07-14,1.4452
1717,23986,2019-07-15,0.2109
1341,222945,2019-07-14,0.0969
1302,471145,2019-07-15,1.2497
1341,52351,2019-07-14,0.7375
1341,115643,2019-07-15,0.2344
1717,19934,2019-07-14,0.6967
1729,12768,2019-07-14,0.1683
2435,1281,2019-07-15,0.2227
1738,471121,2019-07-14,1.2939
1717,57059,2019-07-15,12.538
1341,98076,2019-07-15,3.0308
1729,10528,2019-07-14,0.9779
1717,1110869,2019-07-15,4.0519
2435,6668,2019-07-15,0.6503
1302,483056,2019-07-15,0.5561
1341,465786,2019-07-15,6.374
1738,139465,2019-07-15,0.5679
1717,140195,2019-07-14,1.2659
1302,78788,2019-07-15,1.1503
1302,41041,2019-07-15,0.2285
1341,483056,2019-07-15,0.2707
2435,3212035,2019-07-14,0.0414
1717,42659,2019-07-15,5.6517
1729,89135,2019-07-15,0.0786
1302,66389,2019-07-15,6.1436
1302,120951,2019-07-15,2.7328
2435,92326,2019-07-15,1.3932
1717,11662,2019-07-15,0.4466
1729,468602,2019-07-15,8e-04
1341,65795,2019-07-14,2.06
1717,142724,2019-07-15,0.8914
2435,321075,2019-07-15,0.1082
1341,473224,2019-07-15,2.024
1341,468596,2019-07-15,1.0056
1738,10528,2019-07-15,0.858
2435,11068,2019-07-15,0.2477
2435,23986,2019-07-15,0.111
1302,115636,2019-07-15,1.8101
2435,61643,2019-07-15,0.2407
1302,8440,2019-07-15,0.2707
1341,44912,2019-07-15,1.3846
1341,41041,2019-07-14,0.1936
1302,77224,2019-07-15,0.874
1729,102162,2019-07-15,0.2543
1738,32087,2019-07-14,0.2374
1302,52955,2019-07-15,0.3391
1341,139465,2019-07-15,2.0646
1302,6668,2019-07-15,1.3812
1738,10924,2019-07-15,0.4628
1341,5951,2019-07-15,0.0192
1341,447713,2019-07-15,0.0434
1302,83478,2019-07-14,2.168
1738,25188,2019-07-15,1.1319
1729,208,2019-07-15,3.5919
1341,28202,2019-07-15,1.3418
1729,31240,2019-07-15,0.7812
2435,287944,2019-07-15,0.0938
1738,87247,2019-07-13,0.5581
2435,471145,2019-07-15,0.7638
1302,14892,2019-07-14,0.0336
1302,263986,2019-07-15,1.3975
1302,42123,2019-07-15,0.0378
1341,216760,2019-07-15,0.2985
1717,352,2019-07-15,1.1423
1729,83379,2019-07-15,0.0035
1341,19095,2019-07-15,0.1061
1717,335751,2019-07-15,0.2617
1729,216944,2019-07-15,0.0039
1302,66068,2019-07-15,1.8701
1738,46510,2019-07-15,0.2275
1729,41041,2019-07-15,0.477
1717,77224,2019-07-14,1.4573
1302,10993,2019-07-14,1.985
1738,120951,2019-07-15,0.3276
1729,16759,2019-07-15,2.7333
1341,32704,2019-07-14,0.339
2435,536,2019-07-15,0
1729,303057,2019-07-14,0.1474
1729,140195,2019-07-15,0.1954
1302,131124,2019-07-14,9.3631
1717,536,2019-07-15,0.9287
1717,80132,2019-07-15,0.1018
1717,473736,2019-07-15,0.3491
1341,37051,2019-07-15,0.0346
1341,84086,2019-07-14,0.7209
2435,472906,2019-07-15,0.2942
1738,61179,2019-07-15,0.4036
1738,10238,2019-07-15,0.0091
2435,335751,2019-07-15,0.1861
1341,120975,2019-07-15,1.9052
1341,11099,2019-07-15,0.2937
1738,40259,2019-07-15,0.186
1302,63906,2019-07-15,1.1455
1717,40259,2019-07-14,0.3789
2435,345668,2019-07-15,0
1341,11068,2019-07-15,0.5403
1302,465861,2019-07-15,0.9543
1738,11662,2019-07-14,0.1953
2435,82587,2019-07-15,0.0799
1729,52542,2019-07-15,16.0428
1738,435994,2019-07-15,6e-04
1302,97314,2019-07-15,9e-04
1717,3440087,2019-07-15,48.0722
1302,73653,2019-07-14,0.0181
1738,244466,2019-07-15,0.4371
1717,54003,2019-07-15,1.5441
1302,209366,2019-07-15,10.7732
2435,128056,2019-07-15,0.0299
2435,25645,2019-07-15,0.6067
1738,77224,2019-07-15,1.4233
1729,12997,2019-07-15,0.2672
1738,52375,2019-07-15,7.5135
2435,435994,2019-07-15,0.0869
1341,79815,2019-07-14,0.2111
1302,71727,2019-07-15,0
1717,11068,2019-07-15,0.2982
2435,331715,2019-07-14,0.02
1302,12881,2019-07-15,0.0523
2435,472166,2019-07-15,1.9995
1341,140379,2019-07-15,0.3646
2435,59985,2019-07-15,0.1136
1738,1335,2019-07-15,0.7392
1302,76395,2019-07-15,0
1302,84086,2019-07-14,2.0247
1717,364010,2019-07-15,0.0117
2435,131124,2019-07-15,1.1636
1729,99165,2019-07-15,0.2835
1729,4820833,2019-07-15,8.0166
1717,54294,2019-07-13,0.0015
2435,376,2019-07-15,6e-04
1302,465816,2019-07-14,0
1341,77521,2019-07-15,1.08
1302,30151,2019-07-15,0.3477
1717,95747,2019-07-15,0.1936
1302,121491,2019-07-15,0.075
1302,331616,2019-07-15,0.0341
1341,42994,2019-07-15,0.0019
1341,85601,2019-07-15,0.2211
1341,52559,2019-07-15,0.0016
1302,32704,2019-07-15,0.2905
1729,92326,2019-07-15,8.7311
2435,888,2019-07-15,0.8254
2435,444,2019-07-14,0
1341,98243,2019-07-14,0.7111
1341,24297,2019-07-15,0.6687
2435,54690,2019-07-15,0.0022
1302,15417,2019-07-14,3.201
1717,10993,2019-07-15,0.0024
1341,471053,2019-07-14,0.0606
2435,44349,2019-07-15,0.0948
1717,80347,2019-07-14,1.2878
1302,440837,2019-07-15,2.879
2435,40259,2019-07-15,0.1304
1738,24297,2019-07-15,1.8916
1302,74667,2019-07-15,4.1973
2435,435833,2019-07-14,0.097
1729,442961,2019-07-15,0.3319
1717,54300,2019-07-15,0.0044
1717,472166,2019-07-15,0.8596
1738,52559,2019-07-14,0.0608
1341,87247,2019-07-14,0.6024
1302,277,2019-07-15,0.8315
1738,102230,2019-07-14,3.0719
1717,435994,2019-07-15,0.5115
1341,412575,2019-07-15,9.9194
1341,34500,2019-07-15,3.3458
2435,1809,2019-07-15,0.5224
1738,471114,2019-07-15,1.0018
1341,88718,2019-07-15,0.001
1302,471053,2019-07-14,6.0754
1302,59985,2019-07-15,6.0909
1729,32087,2019-07-14,4e-04
1341,52955,2019-07-15,0.3286
1341,140195,2019-07-15,2.6842
2435,473156,2019-07-15,0.4038
1729,441148,2019-07-15,0.2577
1341,345989,2019-07-14,0.0105
2435,447713,2019-07-15,0.0817
1717,49771,2019-07-15,2.8533
1729,89326,2019-07-13,0.2413
1729,34500,2019-07-15,10.9848
1341,120098,2019-07-14,0.5999
1302,465854,2019-07-15,12.182
1738,150903,2019-07-15,0.205
1738,442961,2019-07-15,0.6666
1738,73486,2019-07-15,0.2225
1729,73486,2019-07-15,0.2496
1717,471053,2019-07-15,1.3554
1729,11068,2019-07-15,1.5733
1729,67263,2019-07-15,0.9719
1729,80347,2019-07-14,0
1717,97314,2019-07-14,1.758
2435,472548,2019-07-14,0.4458
1717,10429,2019-07-14,0.0022
1302,66136,2019-07-14,3.8115
1302,473217,2019-07-15,0.9429
1738,826,2019-07-15,0.4636
1302,441209,2019-07-14,2.822
1717,8440,2019-07-15,0.4732
1717,56854,2019-07-14,1.1785
1717,263986,2019-07-14,1.6893
1302,16087,2019-07-15,3.1376
1738,412575,2019-07-14,2.3993
2435,12768,2019-07-15,0.565
1717,345989,2019-07-15,0.2729
1302,105491,2019-07-15,1.2941
1341,92388,2019-07-15,0.9121
1729,244466,2019-07-15,0.2255
1717,995795,2019-07-15,7.016
1729,466776,2019-07-14,0.8846
1302,76869,2019-07-15,3.9625
1341,468602,2019-07-14,1.6889
1302,483964,2019-07-15,0.7776
1717,209366,2019-07-15,7.1626
2435,15417,2019-07-15,0.4997
1302,826,2019-07-14,1.7707
1302,471121,2019-07-15,1.764
1729,10238,2019-07-15,0.0058
1302,47197,2019-07-13,0
1738,18715,2019-07-15,1.6297
1738,447003,2019-07-14,1.0666
1302,68765,2019-07-15,21.5165
2435,16087,2019-07-15,0.5556
1717,447713,2019-07-15,0.6945
1302,120036,2019-07-15,0.1178
1341,119993,2019-07-15,0.0296
1738,1733402,2019-07-15,4.0822
1302,444,2019-07-14,0.3486
1729,12775,2019-07-14,2.5122
1717,472906,2019-07-14,4.3789
1717,62800,2019-07-14,1.5585
1717,12249,2019-07-14,9.2034
1302,303057,2019-07-15,6.2658
1717,75183,2019-07-15,0.3172
2435,161091,2019-07-14,0.0367
1302,34500,2019-07-15,5.8644
2435,68949,2019-07-15,0.0027
1341,77231,2019-07-15,0.0367
1738,32155,2019-07-15,0.8302
1738,131124,2019-07-14,1.4924
1738,209366,2019-07-15,3.9731
1302,464536,2019-07-15,5.2409
1341,471145,2019-07-15,0.0835
1738,303040,2019-07-15,0.0618
1717,59985,2019-07-15,1.613
1341,10993,2019-07-15,0.5219
1341,62572,2019-07-15,4.7249
2435,472715,2019-07-14,0.0029
1738,263382,2019-07-15,0.0105
1302,1304,2019-07-15,0.1727
1738,65795,2019-07-15,1.2185
2435,473163,2019-07-15,0
1729,32704,2019-07-15,0.0982
2435,25331,2019-07-15,0.1166
1341,135160,2019-07-13,1.3986
1738,66860,2019-07-15,0.3415
1302,216944,2019-07-14,0.1577
1729,15417,2019-07-15,0.1104
1341,42659,2019-07-15,3.3661
1302,345538,2019-07-15,1.5275
1738,466776,2019-07-15,3.1285
1738,441148,2019-07-15,0.3061
1341,465830,2019-07-15,4.4913
1738,52924,2019-07-15,0.5597
1717,473064,2019-07-15,0.045
1738,102100,2019-07-15,1.2591
1717,440837,2019-07-14,0.0257
1302,465786,2019-07-14,19.6378
2435,216760,2019-07-15,0.0645
2435,62572,2019-07-15,2.1733
1302,331623,2019-07-15,0.0526
1738,77392,2019-07-15,1.4036
1717,12768,2019-07-15,0.3163
1729,132145,2019-07-15,3.5374
2435,209366,2019-07-15,0.034
